date,sentiment
2020-08-09,positive
2020-08-09,positive
2020-08-09,neutral
2020-08-09,neutral
2020-08-09,positive
2020-08-09,neutral
2020-08-09,neutral
2020-08-09,positive
2020-08-09,neutral
2020-08-09,positive
2020-08-15,positive
2020-08-15,positive
2020-08-15,positive
2020-08-15,neutral
2020-08-15,neutral
2020-08-15,positive
2020-08-15,positive
2020-08-15,neutral
2020-08-15,positive
2020-08-15,neutral
2020-08-15,positive
2020-08-15,neutral
2020-08-15,negative
2020-08-15,neutral
2020-08-15,neutral
2020-08-15,neutral
2020-08-15,negative
2020-08-15,neutral
2020-08-15,neutral
2020-08-15,positive
2020-08-15,neutral
2020-08-15,neutral
2020-08-15,positive
2020-08-15,neutral
2020-08-15,negative
2020-08-22,positive
2020-08-22,positive
2020-08-22,neutral
2020-08-22,positive
2020-08-22,neutral
2020-08-22,neutral
2020-08-22,positive
2020-08-22,positive
2020-08-22,negative
2020-08-22,negative
2020-08-22,neutral
2020-08-22,neutral
2020-08-22,neutral
2020-08-22,negative
2020-08-22,neutral
2020-08-22,negative
2020-08-22,positive
2020-08-22,neutral
2020-08-22,neutral
2020-08-22,positive
2020-08-22,neutral
2020-08-22,neutral
2020-08-22,positive
2020-08-22,neutral
2020-08-22,neutral
2020-08-29,positive
2020-08-29,positive
2020-08-29,neutral
2020-08-29,neutral
2020-08-29,positive
2020-08-29,positive
2020-08-29,negative
2020-08-29,positive
2020-08-29,neutral
2020-08-29,positive
2020-08-29,neutral
2020-08-29,positive
2020-08-29,neutral
2020-08-29,negative
2020-08-29,neutral
2020-08-29,neutral
2020-08-29,neutral
2020-08-29,neutral
2020-08-29,positive
2020-08-29,neutral
2020-08-29,positive
2020-08-29,neutral
2020-08-29,neutral
2020-08-29,neutral
2020-08-29,negative
2020-09-13,positive
2020-09-13,positive
2020-09-13,positive
2020-09-13,positive
2020-09-13,positive
2020-09-13,neutral
2020-09-13,positive
2020-09-13,positive
2020-09-13,neutral
2020-09-13,positive
2020-09-13,positive
2020-09-13,neutral
2020-09-13,neutral
2020-09-13,positive
2020-09-13,neutral
2020-09-13,neutral
2020-09-13,neutral
2020-09-13,positive
2020-09-13,neutral
2020-09-13,positive
2020-09-13,neutral
2020-09-13,neutral
2020-09-13,neutral
2020-09-13,negative
2020-09-13,positive
2020-09-19,positive
2020-09-19,positive
2020-09-19,positive
2020-09-19,positive
2020-09-19,negative
2020-09-19,neutral
2020-09-19,positive
2020-09-19,neutral
2020-09-19,positive
2020-09-19,neutral
2020-09-19,positive
2020-09-19,positive
2020-09-19,neutral
2020-09-19,positive
2020-09-19,neutral
2020-09-19,neutral
2020-09-19,positive
2020-09-19,negative
2020-09-19,positive
2020-09-19,positive
2020-09-19,positive
2020-09-19,positive
2020-09-19,neutral
2020-09-19,neutral
2020-09-19,neutral
2020-09-20,positive
2020-09-20,positive
2020-09-20,positive
2020-09-20,positive
2020-09-20,positive
2020-09-20,neutral
2020-09-20,positive
2020-09-20,positive
2020-09-20,positive
2020-09-20,positive
2020-09-20,neutral
2020-09-20,positive
2020-09-20,neutral
2020-09-20,positive
2020-09-20,neutral
2020-09-20,positive
2020-09-20,negative
2020-09-20,positive
2020-09-20,neutral
2020-09-20,neutral
2020-09-20,neutral
2020-09-20,neutral
2020-09-20,neutral
2020-09-20,neutral
2020-09-20,neutral
2020-10-03,positive
2020-10-03,positive
2020-10-03,positive
2020-10-03,neutral
2020-10-03,positive
2020-10-03,positive
2020-10-03,neutral
2020-10-03,positive
2020-10-03,positive
2020-10-03,neutral
2020-10-03,neutral
2020-10-03,positive
2020-10-03,neutral
2020-10-03,neutral
2020-10-03,neutral
2020-10-03,positive
2020-10-03,positive
2020-10-03,neutral
2020-10-03,positive
2020-10-03,negative
2020-10-03,neutral
2020-10-03,neutral
2020-10-03,neutral
2020-10-03,negative
2020-10-03,neutral
2020-10-04,positive
2020-10-04,neutral
2020-10-04,positive
2020-10-04,positive
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,positive
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,positive
2020-10-04,positive
2020-10-04,neutral
2020-10-04,positive
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,positive
2020-10-04,positive
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,neutral
2020-10-04,neutral
2020-10-11,positive
2020-10-11,positive
2020-10-11,positive
2020-10-11,positive
2020-10-11,positive
2020-10-11,neutral
2020-10-11,negative
2020-10-11,neutral
2020-10-11,positive
2020-10-11,negative
2020-10-11,positive
2020-10-11,positive
2020-10-11,positive
2020-10-11,neutral
2020-10-11,neutral
2020-10-11,neutral
2020-10-11,neutral
2020-10-11,neutral
2020-10-11,positive
2020-10-11,positive
2020-10-11,neutral
2020-10-11,neutral
2020-10-11,negative
2020-10-11,neutral
2020-10-11,positive
2020-10-17,positive
2020-10-17,positive
2020-10-17,positive
2020-10-17,neutral
2020-10-17,negative
2020-10-17,neutral
2020-10-17,positive
2020-10-17,negative
2020-10-17,neutral
2020-10-17,neutral
2020-10-17,neutral
2020-10-17,positive
2020-10-17,neutral
2020-10-17,positive
2020-10-17,neutral
2020-10-17,neutral
2020-10-17,neutral
2020-10-17,neutral
2020-10-17,positive
2020-10-17,positive
2020-10-17,positive
2020-10-17,positive
2020-10-17,neutral
2020-10-17,neutral
2020-10-17,positive
2020-10-25,positive
2020-10-25,positive
2020-10-25,positive
2020-10-25,positive
2020-10-25,neutral
2020-10-25,neutral
2020-10-25,negative
2020-10-25,positive
2020-10-25,positive
2020-10-25,neutral
2020-10-25,neutral
2020-10-25,negative
2020-10-25,positive
2020-10-25,neutral
2020-10-25,neutral
2020-10-25,positive
2020-10-25,neutral
2020-10-25,neutral
2020-10-25,neutral
2020-10-25,neutral
2020-10-25,positive
2020-10-25,neutral
2020-10-25,negative
2020-10-25,neutral
2020-10-25,positive
2020-10-31,positive
2020-10-31,neutral
2020-10-31,positive
2020-10-31,positive
2020-10-31,negative
2020-10-31,neutral
2020-10-31,positive
2020-10-31,positive
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,positive
2020-10-31,positive
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,positive
2020-10-31,neutral
2020-10-31,negative
2020-10-31,positive
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,neutral
2020-10-31,negative
2020-11-01,positive
2020-11-01,positive
2020-11-01,negative
2020-11-01,positive
2020-11-01,neutral
2020-11-01,neutral
2020-11-01,positive
2020-11-01,neutral
2020-11-01,positive
2020-11-01,neutral
2020-11-01,neutral
2020-11-01,negative
2020-11-01,neutral
2020-11-01,positive
2020-11-01,negative
2020-11-01,negative
2020-11-01,positive
2020-11-01,neutral
2020-11-01,neutral
2020-11-01,positive
2020-11-01,negative
2020-11-01,neutral
2020-11-01,positive
2020-11-01,neutral
2020-11-01,positive
2020-11-02,positive
2020-11-02,positive
2020-11-02,positive
2020-11-02,positive
2020-11-02,negative
2020-11-02,neutral
2020-11-02,neutral
2020-11-02,positive
2020-11-02,neutral
2020-11-02,neutral
2020-11-02,positive
2020-11-02,positive
2020-11-02,neutral
2020-11-02,neutral
2020-11-02,neutral
2020-11-02,neutral
2020-11-02,negative
2020-11-02,negative
2020-11-02,neutral
2020-11-02,neutral
2020-11-02,positive
2020-11-02,neutral
2020-11-02,negative
2020-11-02,neutral
2020-11-02,neutral
2020-11-08,positive
2020-11-08,positive
2020-11-08,neutral
2020-11-08,positive
2020-11-08,positive
2020-11-08,neutral
2020-11-08,negative
2020-11-08,positive
2020-11-08,neutral
2020-11-08,neutral
2020-11-08,positive
2020-11-08,neutral
2020-11-08,neutral
2020-11-08,neutral
2020-11-08,neutral
2020-11-08,neutral
2020-11-08,neutral
2020-11-08,positive
2020-11-08,negative
2020-11-08,neutral
2020-11-08,negative
2020-11-08,positive
2020-11-08,negative
2020-11-08,neutral
2020-11-08,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,negative
2020-11-15,neutral
2020-11-15,neutral
2020-11-15,positive
2020-11-15,neutral
2020-11-15,neutral
2020-11-15,positive
2020-11-15,neutral
2020-11-15,negative
2020-11-15,neutral
2020-11-15,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,positive
2020-11-15,neutral
2020-11-15,negative
2020-11-15,neutral
2020-11-15,negative
2020-11-15,neutral
2020-11-21,positive
2020-11-21,neutral
2020-11-21,neutral
2020-11-21,positive
2020-11-21,positive
2020-11-21,positive
2020-11-21,negative
2020-11-21,neutral
2020-11-21,positive
2020-11-21,positive
2020-11-21,positive
2020-11-21,neutral
2020-11-21,negative
2020-11-21,positive
2020-11-21,positive
2020-11-21,neutral
2020-11-21,neutral
2020-11-21,neutral
2020-11-21,positive
2020-11-21,negative
2020-11-21,neutral
2020-11-21,neutral
2020-11-21,positive
2020-11-21,neutral
2020-11-21,negative
2020-12-05,positive
2020-12-05,positive
2020-12-05,positive
2020-12-05,neutral
2020-12-05,positive
2020-12-05,positive
2020-12-05,positive
2020-12-05,positive
2020-12-05,positive
2020-12-05,positive
2020-12-05,neutral
2020-12-05,neutral
2020-12-05,negative
2020-12-05,neutral
2020-12-05,neutral
2020-12-05,positive
2020-12-05,neutral
2020-12-05,neutral
2020-12-05,negative
2020-12-05,positive
2020-12-05,neutral
2020-12-05,neutral
2020-12-05,neutral
2020-12-05,neutral
2020-12-05,positive
2020-12-06,positive
2020-12-06,positive
2020-12-06,positive
2020-12-06,neutral
2020-12-06,positive
2020-12-06,positive
2020-12-06,positive
2020-12-06,positive
2020-12-06,neutral
2020-12-06,positive
2020-12-06,negative
2020-12-06,neutral
2020-12-06,positive
2020-12-06,neutral
2020-12-06,neutral
2020-12-06,neutral
2020-12-06,positive
2020-12-06,neutral
2020-12-06,positive
2020-12-06,neutral
2020-12-06,neutral
2020-12-06,neutral
2020-12-06,neutral
2020-12-06,neutral
2020-12-06,positive
2020-12-13,positive
2020-12-13,neutral
2020-12-13,positive
2020-12-13,neutral
2020-12-13,neutral
2020-12-13,positive
2020-12-13,positive
2020-12-13,neutral
2020-12-13,positive
2020-12-13,positive
2020-12-13,negative
2020-12-13,positive
2020-12-13,neutral
2020-12-13,neutral
2020-12-13,neutral
2020-12-13,positive
2020-12-13,neutral
2020-12-13,positive
2020-12-13,negative
2020-12-13,negative
2020-12-13,positive
2020-12-13,positive
2020-12-13,neutral
2020-12-13,negative
2020-12-13,neutral
2020-12-20,positive
2020-12-20,neutral
2020-12-20,positive
2020-12-20,positive
2020-12-20,positive
2020-12-20,neutral
2020-12-20,positive
2020-12-20,positive
2020-12-20,positive
2020-12-20,positive
2020-12-20,positive
2020-12-20,positive
2020-12-20,negative
2020-12-20,negative
2020-12-20,neutral
2020-12-20,neutral
2020-12-20,negative
2020-12-20,neutral
2020-12-20,neutral
2020-12-20,neutral
2020-12-20,neutral
2020-12-20,neutral
2020-12-20,neutral
2020-12-20,positive
2020-12-20,neutral
2020-12-25,positive
2020-12-25,positive
2020-12-25,neutral
2020-12-25,positive
2020-12-25,positive
2020-12-25,neutral
2020-12-25,positive
2020-12-25,positive
2020-12-25,positive
2020-12-25,negative
2020-12-25,negative
2020-12-25,positive
2020-12-25,negative
2020-12-25,neutral
2020-12-25,neutral
2020-12-25,neutral
2020-12-25,neutral
2020-12-25,neutral
2020-12-25,negative
2020-12-25,positive
2020-12-25,positive
2020-12-25,neutral
2020-12-25,positive
2020-12-25,positive
2020-12-25,neutral
2020-12-26,positive
2020-12-26,positive
2020-12-26,positive
2020-12-26,neutral
2020-12-26,neutral
2020-12-26,positive
2020-12-26,positive
2020-12-26,positive
2020-12-26,neutral
2020-12-26,positive
2020-12-26,negative
2020-12-26,negative
2020-12-26,positive
2020-12-26,negative
2020-12-26,positive
2020-12-26,positive
2020-12-26,negative
2020-12-26,positive
2020-12-26,neutral
2020-12-26,neutral
2020-12-26,neutral
2020-12-26,neutral
2020-12-26,neutral
2020-12-26,neutral
2020-12-26,neutral
2020-12-27,positive
2020-12-27,positive
2020-12-27,positive
2020-12-27,neutral
2020-12-27,positive
2020-12-27,neutral
2020-12-27,positive
2020-12-27,positive
2020-12-27,neutral
2020-12-27,negative
2020-12-27,neutral
2020-12-27,positive
2020-12-27,positive
2020-12-27,neutral
2020-12-27,positive
2020-12-27,positive
2020-12-27,neutral
2020-12-27,positive
2020-12-27,negative
2020-12-27,negative
2020-12-27,neutral
2020-12-27,negative
2020-12-27,neutral
2020-12-27,positive
2020-12-27,positive
2021-01-01,neutral
2021-01-01,positive
2021-01-01,positive
2021-01-01,neutral
2021-01-01,neutral
2021-01-01,neutral
2021-01-01,positive
2021-01-01,neutral
2021-01-01,positive
2021-01-01,negative
2021-01-01,positive
2021-01-01,positive
2021-01-01,neutral
2021-01-01,positive
2021-01-01,neutral
2021-01-01,neutral
2021-01-01,neutral
2021-01-01,neutral
2021-01-01,neutral
2021-01-01,positive
2021-01-01,positive
2021-01-01,positive
2021-01-01,positive
2021-01-01,positive
2021-01-01,positive
2021-01-02,neutral
2021-01-02,positive
2021-01-02,positive
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,positive
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,positive
2021-01-02,positive
2021-01-02,positive
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,positive
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,positive
2021-01-02,positive
2021-01-02,positive
2021-01-02,positive
2021-01-02,neutral
2021-01-02,neutral
2021-01-02,neutral
2021-01-10,neutral
2021-01-10,positive
2021-01-10,positive
2021-01-10,neutral
2021-01-10,neutral
2021-01-10,positive
2021-01-10,neutral
2021-01-10,positive
2021-01-10,neutral
2021-01-10,neutral
2021-01-10,neutral
2021-01-10,positive
2021-01-10,neutral
2021-01-10,negative
2021-01-10,positive
2021-01-10,neutral
2021-01-10,negative
2021-01-10,neutral
2021-01-10,positive
2021-01-10,positive
2021-01-10,positive
2021-01-10,neutral
2021-01-10,positive
2021-01-10,neutral
2021-01-10,positive
2021-01-17,neutral
2021-01-17,positive
2021-01-17,positive
2021-01-17,neutral
2021-01-17,positive
2021-01-17,positive
2021-01-17,positive
2021-01-17,positive
2021-01-17,positive
2021-01-17,neutral
2021-01-17,positive
2021-01-17,neutral
2021-01-17,positive
2021-01-17,negative
2021-01-17,positive
2021-01-17,positive
2021-01-17,positive
2021-01-17,neutral
2021-01-17,positive
2021-01-17,neutral
2021-01-17,positive
2021-01-17,neutral
2021-01-17,neutral
2021-01-17,positive
2021-01-17,neutral
2021-01-23,neutral
2021-01-23,positive
2021-01-23,positive
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,positive
2021-01-23,neutral
2021-01-23,positive
2021-01-23,positive
2021-01-23,positive
2021-01-23,positive
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,positive
2021-01-23,neutral
2021-01-23,neutral
2021-01-23,negative
2021-01-23,positive
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,positive
2021-02-06,neutral
2021-02-06,positive
2021-02-06,positive
2021-02-06,neutral
2021-02-06,positive
2021-02-06,positive
2021-02-06,neutral
2021-02-06,positive
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,positive
2021-02-06,neutral
2021-02-06,positive
2021-02-06,neutral
2021-02-06,positive
2021-02-06,neutral
2021-02-06,neutral
2021-02-06,positive
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-07,neutral
2021-02-07,positive
2021-02-07,positive
2021-02-07,positive
2021-02-07,positive
2021-02-07,positive
2021-02-07,neutral
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-07,neutral
2021-02-07,positive
2021-02-07,neutral
2021-02-13,neutral
2021-02-13,positive
2021-02-13,positive
2021-02-13,neutral
2021-02-13,positive
2021-02-13,neutral
2021-02-13,positive
2021-02-13,neutral
2021-02-13,negative
2021-02-13,neutral
2021-02-13,positive
2021-02-13,negative
2021-02-13,positive
2021-02-13,neutral
2021-02-13,neutral
2021-02-13,positive
2021-02-13,neutral
2021-02-13,neutral
2021-02-13,neutral
2021-02-13,positive
2021-02-13,neutral
2021-02-13,neutral
2021-02-13,neutral
2021-02-13,neutral
2021-02-13,neutral
2021-02-14,neutral
2021-02-14,positive
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,positive
2021-02-14,positive
2021-02-14,positive
2021-02-14,neutral
2021-02-14,positive
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,positive
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,positive
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,neutral
2021-02-14,positive
2021-02-14,neutral
2021-02-20,positive
2021-02-20,positive
2021-02-20,neutral
2021-02-20,positive
2021-02-20,neutral
2021-02-20,positive
2021-02-20,neutral
2021-02-20,positive
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,positive
2021-02-20,positive
2021-02-20,negative
2021-02-20,neutral
2021-02-20,positive
2021-02-20,neutral
2021-02-20,positive
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,neutral
2021-02-20,neutral
2021-02-27,neutral
2021-02-27,positive
2021-02-27,neutral
2021-02-27,positive
2021-02-27,positive
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,positive
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,positive
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,positive
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,positive
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,negative
2021-03-06,positive
2021-03-06,neutral
2021-03-06,neutral
2021-03-06,positive
2021-03-06,positive
2021-03-06,positive
2021-03-06,neutral
2021-03-06,neutral
2021-03-06,neutral
2021-03-06,positive
2021-03-06,neutral
2021-03-06,positive
2021-03-06,positive
2021-03-06,neutral
2021-03-06,neutral
2021-03-06,positive
2021-03-06,neutral
2021-03-06,positive
2021-03-06,neutral
2021-03-06,positive
2021-03-06,neutral
2021-03-06,neutral
2021-03-06,positive
2021-03-06,neutral
2021-03-06,positive
2021-03-07,positive
2021-03-07,neutral
2021-03-07,positive
2021-03-07,positive
2021-03-07,neutral
2021-03-07,positive
2021-03-07,neutral
2021-03-07,neutral
2021-03-07,neutral
2021-03-07,positive
2021-03-07,neutral
2021-03-07,positive
2021-03-07,positive
2021-03-07,positive
2021-03-07,positive
2021-03-07,neutral
2021-03-07,neutral
2021-03-07,positive
2021-03-07,positive
2021-03-07,neutral
2021-03-07,neutral
2021-03-07,neutral
2021-03-07,neutral
2021-03-07,positive
2021-03-07,neutral
2021-03-20,neutral
2021-03-20,positive
2021-03-20,positive
2021-03-20,positive
2021-03-20,neutral
2021-03-20,positive
2021-03-20,positive
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,negative
2021-03-20,positive
2021-03-20,negative
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,positive
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,neutral
2021-03-20,positive
2021-03-20,neutral
2021-03-20,positive
2021-03-20,neutral
2021-03-21,positive
2021-03-21,positive
2021-03-21,neutral
2021-03-21,positive
2021-03-21,positive
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,positive
2021-03-21,positive
2021-03-21,positive
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,positive
2021-03-21,neutral
2021-03-21,positive
2021-03-21,neutral
2021-03-21,neutral
2021-03-21,positive
2021-03-27,positive
2021-03-27,positive
2021-03-27,positive
2021-03-27,neutral
2021-03-27,neutral
2021-03-27,neutral
2021-03-27,positive
2021-03-27,neutral
2021-03-27,neutral
2021-03-27,neutral
2021-03-27,neutral
2021-03-27,positive
2021-03-27,neutral
2021-03-27,neutral
2021-03-27,positive
2021-03-27,neutral
2021-03-27,positive
2021-03-27,positive
2021-03-27,positive
2021-03-27,positive
2021-03-27,negative
2021-03-27,positive
2021-03-27,positive
2021-03-27,positive
2021-03-27,neutral
2021-04-03,neutral
2021-04-03,positive
2021-04-03,neutral
2021-04-03,positive
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,positive
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,positive
2021-04-03,positive
2021-04-03,neutral
2021-04-03,positive
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,positive
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,positive
2021-04-03,positive
2021-04-03,neutral
2021-04-03,neutral
2021-04-03,neutral
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,positive
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,negative
2021-04-04,positive
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,positive
2021-04-04,positive
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,positive
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,neutral
2021-04-04,positive
2021-04-04,neutral
2021-04-04,positive
2021-04-04,neutral
2021-04-10,neutral
2021-04-10,positive
2021-04-10,neutral
2021-04-10,positive
2021-04-10,neutral
2021-04-10,positive
2021-04-10,neutral
2021-04-10,neutral
2021-04-10,neutral
2021-04-10,positive
2021-04-10,positive
2021-04-10,positive
2021-04-10,positive
2021-04-10,neutral
2021-04-10,positive
2021-04-10,positive
2021-04-10,positive
2021-04-10,neutral
2021-04-10,neutral
2021-04-10,positive
2021-04-10,positive
2021-04-10,neutral
2021-04-10,neutral
2021-04-10,neutral
2021-04-10,neutral
2021-04-17,neutral
2021-04-17,positive
2021-04-17,neutral
2021-04-17,neutral
2021-04-17,positive
2021-04-17,neutral
2021-04-17,neutral
2021-04-17,positive
2021-04-17,positive
2021-04-17,neutral
2021-04-17,positive
2021-04-17,neutral
2021-04-17,positive
2021-04-17,positive
2021-04-17,positive
2021-04-17,neutral
2021-04-17,neutral
2021-04-17,positive
2021-04-17,positive
2021-04-17,neutral
2021-04-17,positive
2021-04-17,neutral
2021-04-17,positive
2021-04-17,neutral
2021-04-17,positive
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,positive
2021-04-24,positive
2021-04-24,positive
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,positive
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,neutral
2021-04-24,positive
2021-04-24,neutral
2021-04-24,positive
2021-04-24,positive
2021-04-24,positive
2021-04-24,neutral
2021-04-24,positive
2021-04-24,neutral
2021-04-24,positive
2021-04-24,positive
2021-05-03,positive
2021-05-03,neutral
2021-05-03,neutral
2021-05-03,neutral
2021-05-03,neutral
2021-05-03,positive
2021-05-03,neutral
2021-05-03,positive
2021-05-03,neutral
2021-05-03,positive
2021-05-03,neutral
2021-05-03,neutral
2021-05-03,negative
2021-05-03,neutral
2021-05-03,negative
2021-05-03,negative
2021-05-03,neutral
2021-05-03,positive
2021-05-03,positive
2021-05-03,neutral
2021-05-03,positive
2021-05-03,positive
2021-05-03,neutral
2021-05-03,positive
2021-05-03,neutral
2021-05-08,neutral
2021-05-08,positive
2021-05-08,neutral
2021-05-08,positive
2021-05-08,positive
2021-05-08,positive
2021-05-08,positive
2021-05-08,positive
2021-05-08,negative
2021-05-08,neutral
2021-05-08,positive
2021-05-08,neutral
2021-05-08,neutral
2021-05-08,neutral
2021-05-08,neutral
2021-05-08,neutral
2021-05-08,negative
2021-05-08,neutral
2021-05-08,neutral
2021-05-08,positive
2021-05-08,positive
2021-05-08,neutral
2021-05-08,positive
2021-05-08,positive
2021-05-08,neutral
2021-05-15,neutral
2021-05-15,positive
2021-05-15,neutral
2021-05-15,positive
2021-05-15,neutral
2021-05-15,positive
2021-05-15,neutral
2021-05-15,positive
2021-05-15,positive
2021-05-15,neutral
2021-05-15,positive
2021-05-15,neutral
2021-05-15,positive
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,positive
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-15,neutral
2021-05-16,neutral
2021-05-16,positive
2021-05-16,neutral
2021-05-16,positive
2021-05-16,negative
2021-05-16,neutral
2021-05-16,positive
2021-05-16,positive
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,positive
2021-05-16,neutral
2021-05-16,positive
2021-05-16,positive
2021-05-16,positive
2021-05-16,neutral
2021-05-16,positive
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,neutral
2021-05-16,neutral
2021-05-22,neutral
2021-05-22,positive
2021-05-22,positive
2021-05-22,positive
2021-05-22,neutral
2021-05-22,positive
2021-05-22,positive
2021-05-22,positive
2021-05-22,positive
2021-05-22,neutral
2021-05-22,neutral
2021-05-22,neutral
2021-05-22,neutral
2021-05-22,positive
2021-05-22,neutral
2021-05-22,positive
2021-05-22,neutral
2021-05-22,positive
2021-05-22,positive
2021-05-22,neutral
2021-05-22,neutral
2021-05-22,positive
2021-05-22,neutral
2021-05-22,neutral
2021-05-22,positive
2021-05-29,positive
2021-05-29,neutral
2021-05-29,positive
2021-05-29,negative
2021-05-29,neutral
2021-05-29,positive
2021-05-29,neutral
2021-05-29,positive
2021-05-29,neutral
2021-05-29,positive
2021-05-29,negative
2021-05-29,neutral
2021-05-29,neutral
2021-05-29,neutral
2021-05-29,neutral
2021-05-29,neutral
2021-05-29,positive
2021-05-29,neutral
2021-05-29,positive
2021-05-29,neutral
2021-05-29,neutral
2021-05-29,neutral
2021-05-29,positive
2021-05-29,neutral
2021-05-29,positive
2021-06-13,neutral
2021-06-13,neutral
2021-06-13,neutral
2021-06-13,neutral
2021-06-13,positive
2021-06-13,positive
2021-06-13,positive
2021-06-13,positive
2021-06-13,neutral
2021-06-13,neutral
2021-06-13,negative
2021-06-13,positive
2021-06-13,positive
2021-06-13,neutral
2021-06-13,neutral
2021-06-13,positive
2021-06-13,neutral
2021-06-13,positive
2021-06-13,positive
2021-06-13,neutral
2021-06-13,positive
2021-06-13,positive
2021-06-13,positive
2021-06-13,positive
2021-06-13,positive
2021-06-26,positive
2021-06-26,neutral
2021-06-26,neutral
2021-06-26,positive
2021-06-26,neutral
2021-06-26,positive
2021-06-26,positive
2021-06-26,negative
2021-06-26,neutral
2021-06-26,positive
2021-06-26,positive
2021-06-26,neutral
2021-06-26,positive
2021-06-26,neutral
2021-06-26,neutral
2021-06-26,positive
2021-06-26,positive
2021-06-26,neutral
2021-06-26,positive
2021-06-26,neutral
2021-06-26,neutral
2021-06-26,neutral
